location_name,location,season,K,B,M,Q,nu,N,peak_time,A
Kansas,20,2023/2024,0.5851968218194441,0.17427271599387156,1.0555518964859198,3.0815172718956765,0.16309335797596772,7487.88847410191,16.2131,1.0
Kansas,20,2024/2025,0.44956924177514856,0.5225991466835082,20.92588798814337,1.0982237906824304,2.0122362123758704,11280.92587789696,18.5363,1.0
Kentucky,21,2021/2022,0.7041770303810194,0.7288249768279484,32.11518419788422,0.7613398880393804,3.0876830442144523,6451.034377740763,28.6187,1.0
Kentucky,21,2022/2023,0.46654130626716744,0.6912830285269054,8.91398157692404,1.3248217538020297,0.6641682990982692,10309.158546569344,8.0035,1.0
Kentucky,21,2023/2024,0.45416924901942596,0.20180472646182618,1.3437992584862704,3.2133217888717787,0.13045040557418988,10488.388312612506,16.108800000000002,1.0
Kentucky,21,2024/2025,0.335991476222986,0.23891164664890932,5.430182303291896,3.3221616649887946,0.1223699746774033,18443.177375542153,17.5808,1.0
Louisiana,22,2021/2022,0.5701570726658808,0.14299288832509907,0.710667397386453,1.1894095773528537,0.1199534622823704,7774.389122960047,15.350700000000002,1.0
Louisiana,22,2022/2023,0.48848220645022195,0.27350919775105315,1.004137460698229,1.8361906640433059,0.251149177534078,10448.587819371607,6.936100000000001,1.0
Louisiana,22,2023/2024,0.5083386351912934,0.2708818846477424,1.4739577909238342,3.317648077017499,0.15018416104060986,9101.78462199063,11.8018,1.0
Louisiana,22,2024/2025,0.3743675233278553,0.20428087987435112,0.8495693942763235,1.8456938536484029,0.08167768778878785,16552.455071606215,14.91,1.0
Maine,23,2021/2022,0.8528324240119836,0.15504488417887516,3.8506131988472037,3.874766883404773,0.06322560438840603,7587.8382370555555,30.872400000000003,1.0
Maine,23,2022/2023,0.6724855395816723,0.8403612245466168,13.05333935192271,0.9366678435631522,1.3169195447451745,6660.2969082717045,11.0,1.0
Maine,23,2023/2024,0.7120134747509267,0.21853764126379246,5.193410642350495,3.5580139156043415,0.3015098596466038,6700.038607308064,17.2961,1.0
Maine,23,2024/2025,0.5587223140808193,0.5146234439822216,22.07933409326826,0.9743983863176967,1.2635349690387219,7829.370002255767,19.8501,1.0
Maryland,24,2021/2022,0.7876958424871312,0.1877986549789813,10.199217556582083,3.6381970082608692,0.25390292336913234,6233.09367292597,27.875300000000003,1.0
Maryland,24,2022/2023,0.49544050407366896,0.33953982318838827,1.8443796494797506,3.950334203408532,0.29860855147993615,9217.878232479117,8.001800000000001,1.0
